unit_id,unit_type,parent_roi,hemisphere,num_voxels,mean_x,mean_y,median_x,median_y,prf_center_x,prf_center_y,mean_eccentricity,eccentricity,polar_angle,mean_sigma,median_sigma,gaussian_sigma,mean_r2,median_r2,within_unit_spatial_variance,rms_radius,within_unit_sigma_variance,max_quality_weight_contribution,dominant_patch,top5_patches,top10_cumulative_mass,affinity_entropy,effective_patch_count,affinity_center_of_mass_x,affinity_center_of_mass_y,affinity_spatial_variance,token_index
V1_left_u000,retinotopic,V1,left,222,0.8407979790133903,0.15518727738762628,0.7162815630435944,0.13189300894737244,0.8407979790133903,0.15518727738762628,1.1339281661234595,0.8549996096934697,10.457473142258737,0.09577244176185346,0.09830816462635994,0.09577244176185346,47.176846315194894,49.42935562133789,1.143450084285544,1.069322254648029,0.0019154951664650086,0.007914012851750949,123,"[123, 136, 122, 152, 121]",0.660592661513507,3.127385290196039,22.814248847123014,1.0710410618850452,0.24629627664877907,1.0330228950434086,0
V1_left_u001,retinotopic,V1,left,46,0.5924150928773958,0.9126187153350379,0.49722760915756226,0.19155523926019669,0.5924150928773958,0.9126187153350379,1.7773877482699312,1.0880388604497122,57.01088338984881,0.011273404922457817,0.007860192796215415,0.011273404922457817,32.03695175440415,29.61827564239502,4.882041298193849,2.209534181268497,6.362318714955557e-05,0.05099124739251279,11,"[11, 120, 10, 121, 137]",0.8979412342944757,2.3581443865996126,10.571316963640005,0.9686198050476857,1.4051524789287158,4.208943320207705,1
V1_left_u002,retinotopic,V1,left,97,1.23329632084087,-1.2916648992116457,1.2346551418304443,-1.3925185203552246,1.23329632084087,-1.2916648992116457,2.0699335277541397,1.7858941813150793,313.6757508753549,0.3831750749773586,0.33165308833122253,0.3831750749773586,52.79489594882296,56.99338150024414,1.7857211029651825,1.336308760341405,0.04957488909952664,0.016337299337251327,185,"[185, 188, 201, 169, 154]",0.39868221726768965,3.9190420218876736,50.352185374533455,1.303886012043062,-1.3101510366760334,2.0058492903304534,2
V1_left_u003,retinotopic,V1,left,85,0.66236806800194,2.8566517423180975,0.7813655734062195,2.7481319904327393,0.66236806800194,2.8566517423180975,3.184741941620322,2.932437660786269,76.94558892627302,0.41980310696012835,0.26618289947509766,0.41980310696012835,53.45364807914285,58.33732604980469,3.6859052467400026,1.9198711536819346,0.17535814499448316,0.0186336618456455,40,"[40, 11, 41, 42, 73]",0.5201286184934277,3.6293142360001487,37.686963390831814,0.937711111982954,2.7009004741677094,1.6947228198672981,3
V1_left_u004,retinotopic,V1,left,67,3.623347406956687,0.4292599300383903,3.8369462490081787,0.4229890704154968,3.623347406956687,0.4292599300383903,4.030292030590684,3.648686135999685,6.756370319585177,0.02745055829855933,0.02152007259428501,0.02745055829855933,51.05753976907303,52.96512985229492,3.1549326025298132,1.7762129946968108,0.0003672908301376692,0.024696690953611197,79,"[79, 95, 191, 175, 142]",0.8102295750169265,2.60452167324613,13.524754503374306,3.646895554002496,0.4743274374318485,2.5228542395306035,4
V1_left_u005,retinotopic,V1,left,102,3.808575382419661,0.14693841761618387,3.7077250480651855,0.02460689190775156,3.808575382419661,0.14693841761618387,4.003514927976272,3.8114088395427506,2.2094292189626925,0.45809376086382303,0.29193471372127533,0.45809376086382303,65.73636291073818,70.40797805786133,2.424091372946171,1.5569493803416252,0.24357125139078403,0.01291811290889147,143,"[143, 127, 142, 125, 191]",0.5514737270861604,3.5569589450786996,35.056426361572996,3.3570622647400743,0.12615625768915176,2.0495263190269397,5
V1_left_u006,retinotopic,V1,left,53,2.4910474691617646,-4.831235035410467,2.75821852684021,-4.933745861053467,2.4910474691617646,-4.831235035410467,5.640224893138094,5.435636987602723,297.27621910132757,0.6298061889719289,0.464641809463501,0.6298061889719289,46.86755285173092,52.474449157714844,3.55869635873699,1.8864507305352531,0.2782023733627628,0.028505050730283563,252,"[252, 251, 248, 249, 253]",0.724749630448592,3.1150970622758236,22.535617605674986,2.145924815089178,-3.6092808439388566,1.909556620487539,6
V1_right_u000,retinotopic,V1,right,171,-0.42930567332559433,0.14655687376395227,-0.32879841327667236,0.07717559486627579,-0.42930567332559433,0.14655687376395227,0.8146289199677824,0.4536323163058436,161.15106146204133,0.09521183144976521,0.1096666008234024,0.09521183144976521,34.83722729571382,34.89352035522461,0.770336239257984,0.8776880079264978,0.002369040786143277,0.012115320479113723,103,"[103, 151, 118, 87, 133]",0.7490062137769513,2.900028757199477,18.174668014481647,-0.4949777751024421,0.14853913456201748,0.8404082856708228,7
V1_right_u001,retinotopic,V1,right,68,-1.3995930322938983,0.25101890713181896,-0.3778199553489685,0.07011107355356216,-1.3995930322938983,0.25101890713181896,1.9811972814940793,1.421925155478755,169.83202860830224,0.009408942057395024,0.007410708582028747,0.009408942057395024,27.331789174500635,24.961230278015137,5.4126090154698625,2.326501454001235,2.5822533761626062e-05,0.04071870421497328,176,"[176, 119, 64, 135, 4]",0.9174203244502057,2.2785961027645714,9.762964584987117,-1.9450724585180272,0.4048514030367535,6.126678101369933,8
V1_right_u002,retinotopic,V1,right,148,-1.249361339713547,-1.0149759009582708,-1.4300249814987183,-1.009931206703186,-1.249361339713547,-1.0149759009582708,1.901092160795186,1.6096831479197646,219.0902624096456,0.45409499798473474,0.2610160857439041,0.45409499798473474,43.57642050208272,45.98434829711914,1.3025544261936597,1.1412950653506129,0.16014818431668496,0.011721915035100063,148,"[148, 132, 164, 149, 147]",0.5585861281816331,3.594451286451836,36.39572368106614,-1.4029159974248764,-1.0650445349193618,1.6216211421652633,9
