unit_id,unit_type,parent_roi,hemisphere,num_voxels,mean_x,mean_y,median_x,median_y,prf_center_x,prf_center_y,mean_eccentricity,eccentricity,polar_angle,mean_sigma,median_sigma,gaussian_sigma,mean_r2,median_r2,within_unit_spatial_variance,rms_radius,within_unit_sigma_variance,max_quality_weight_contribution,dominant_patch,top5_patches,top10_cumulative_mass,affinity_entropy,effective_patch_count,affinity_center_of_mass_x,affinity_center_of_mass_y,affinity_spatial_variance,token_index
V1_left_u000,retinotopic,V1,left,60,0.3140184275107458,-0.2928094925203671,0.36584262549877167,-0.2912600338459015,0.3140184275107458,-0.2928094925203671,0.645267641140769,0.4293541332354405,317.00170095736536,0.10897213158508141,0.1101706326007843,0.10897213158508141,38.952453756332396,43.89400100708008,0.3415047996819887,0.5843841199775954,0.0012817500509893318,0.02899435821861349,152,"[152, 136, 153, 120, 137]",0.9624414772264704,2.0814125283957665,8.01578344309617,0.3567123057633508,-0.3817549033559737,0.34837273714259653,0
V1_left_u001,retinotopic,V1,left,48,0.44625009029793244,0.057138724446607135,0.4176415801048279,-0.009642894845455885,0.44625009029793244,0.057138724446607135,0.5811041365377605,0.4498932950403886,7.296560186390361,0.04224478511605412,0.04163140617311001,0.04224478511605412,36.90945327281952,31.79860496520996,0.2563550080523023,0.5063151272204913,0.00014235967071452043,0.0417345362507195,136,"[136, 120, 121, 137, 138]",0.9967630035934836,1.8488277202528167,6.352368403231212,0.46061255621524017,0.08387430751588217,0.3061913075685512,1
V1_left_u002,retinotopic,V1,left,21,0.4948011397251061,-0.04094287039368369,0.37865591049194336,0.08209820836782455,0.4948011397251061,-0.04094287039368369,0.6860019397877511,0.4964921817202542,355.26977321198126,0.0066642115624355415,0.006082522217184305,0.0066642115624355415,35.88446889604841,33.87273025512695,0.5372365591564969,0.7329642277468232,4.174142388271946e-06,0.09116750378663986,120,"[120, 121, 137, 119, 139]",0.9999999999999998,2.083085149654419,8.02920203186788,0.6218472209019357,0.00916977238759728,0.6213598050057307,2
V1_left_u003,retinotopic,V1,left,82,1.3438735851427404,0.572298933865457,1.388997733592987,0.48815135657787323,1.3438735851427404,0.572298933865457,1.5425388863900813,1.4606581675901933,23.06710408439148,0.10910051143387468,0.11417281255126,0.10910051143387468,62.02014647460565,65.62646102905273,0.4073460008281026,0.6382366338812765,0.0012991538670301711,0.01629791285910419,122,"[122, 123, 106, 91, 105]",0.9038543260616421,2.442285248812605,11.49928947654973,1.3918969244087256,0.5555593468386069,0.4491827015025043,3
V1_left_u004,retinotopic,V1,left,44,0.6266547912223772,-1.449416739040647,0.6956254541873932,-1.494676947593689,0.6266547912223772,-1.449416739040647,1.6767665139314802,1.5790836300757425,293.38122411815357,0.33865019238807936,0.2695405185222626,0.33865019238807936,53.935424934733994,59.504404067993164,0.8456965664884923,0.9196176197140268,0.021992271694127888,0.03340538961405534,185,"[185, 201, 169, 186, 184]",0.6985897000441877,3.155517324559661,23.46517306236431,0.6842651059706345,-1.6039320840597886,0.9285384239271108,4
V1_left_u005,retinotopic,V1,left,32,1.7753655090928078,0.42726883140858263,1.7765191793441772,0.4527447670698166,1.7753655090928078,0.42726883140858263,1.9538928270339966,1.826056227274949,13.531769386816059,0.42855685018002987,0.3581760674715042,0.42855685018002987,61.80407905578613,65.01778411865234,0.6203075681660548,0.7875960691662033,0.04127900181814473,0.042362541935368786,123,"[123, 107, 92, 91, 139]",0.6588547492582095,3.2065276607221254,24.69319403992461,1.821577190731129,0.5144512774241983,0.9677030792367601,5
V1_left_u006,retinotopic,V1,left,50,0.46595049990600956,2.250785622596741,0.5015820860862732,1.9765921235084534,0.46595049990600956,2.250785622596741,2.337442600727081,2.2985094707768465,78.30402254611808,0.23770474031567573,0.2270590141415596,0.23770474031567573,54.202336406707765,56.01119422912598,1.062072140200602,1.0305688430185544,0.008901353104453781,0.03123967262081636,40,"[40, 41, 73, 72, 88]",0.7270229970358845,2.947163731878242,19.05184089626214,0.4790134283164418,2.415301081705855,1.0562778343354948,6
V1_left_u007,retinotopic,V1,left,35,2.5636970145361766,-0.18786294055836542,2.6181468963623047,-0.06310442835092545,2.5636970145361766,-0.18786294055836542,2.6811707735061647,2.570570922339421,355.80896283597343,0.12009403258562087,0.11333035677671432,0.12009403258562087,69.7168954031808,74.64606475830078,0.752705575737817,0.8675860624386592,0.0020594821008205794,0.03393037447556286,124,"[124, 140, 125, 141, 93]",0.7884485040815722,2.732924386579901,15.377791936604863,2.6245793314022006,-0.14062596183851986,0.7746209071727294,7
V1_left_u008,retinotopic,V1,left,29,2.0623232496195825,-2.5764390600138696,1.8722128868103027,-2.5463602542877197,2.0623232496195825,-2.5764390600138696,3.3648677036680024,3.30018414878422,308.675697041259,0.394117868152158,0.24453260004520416,0.394117868152158,53.61839353627172,54.521995544433594,1.0070871341159031,1.003537310774195,0.0734035911549186,0.047560968921558366,188,"[188, 204, 219, 218, 172]",0.5528238665982796,3.4908779541878037,32.81474490578291,2.090673463405979,-2.5314860301260707,1.387335777375954,8
V1_left_u009,retinotopic,V1,left,32,3.310044102370739,0.10503873159177601,3.337121844291687,0.038414355367422104,3.310044102370739,0.10503873159177601,3.3833606839179993,3.311710297531129,1.817576109482208,0.6069931886158884,0.4461144506931305,0.6069931886158884,72.73842895030975,76.85602188110352,0.6645632543924167,0.8152074916194139,0.18913891088251927,0.03721268652135514,142,"[142, 126, 125, 143, 127]",0.6582020055089481,3.3860399935391383,29.548707206532036,3.165077972949362,0.1158545558070147,1.2815474209653435,9
V1_left_u010,retinotopic,V1,left,22,3.36039936542511,-1.556332713216596,3.55755078792572,-1.5634044408798218,3.36039936542511,-1.556332713216596,3.9031965949318628,3.70330331047534,335.14929553293723,0.015466738068921999,0.015327305532991886,0.015466738068921999,48.749693783846766,50.35592842102051,1.8468611420457781,1.3589926938897714,6.793416965470656e-05,0.06976131696540375,191,"[191, 175, 142, 141, 221]",1.0,1.8914839662205458,6.629198892614069,3.489924369631186,-1.3547479770545459,1.2256643709424146,10
V1_left_u011,retinotopic,V1,left,22,2.4140968431125986,2.983205107125369,2.306832194328308,2.997555375099182,2.4140968431125986,2.983205107125369,3.8961199847134678,3.837626386075786,51.01920285888476,0.1271313831887462,0.10778860375285149,0.1271313831887462,59.88817683133212,61.00241661071777,0.9306029235300209,0.9646776267386017,0.006678505264133097,0.06060081148184307,11,"[11, 46, 42, 76, 45]",0.8709507111531863,2.5911357892042712,13.344920014950876,2.3533136831947132,3.073091448534398,1.0261167176668402,11
V1_left_u012,retinotopic,V1,left,13,1.634369547550495,3.6803599137526293,1.5996960401535034,3.8666939735412598,1.634369547550495,3.6803599137526293,4.072368750205407,4.026935921108961,66.05501109748704,0.014883161271707369,0.013392600230872631,0.014883161271707369,46.32409851367657,51.66057205200195,0.508840295709873,0.7133304253358839,6.122546686546753e-05,0.12478268499080679,11,"[11, 10, 45, 75, 9]",1.0000000000000002,1.1332193998204219,3.1056387158553154,1.8179991104253435,3.7108198691383096,0.5107830085591782,12
V1_left_u013,retinotopic,V1,left,17,1.1187208614805166,3.8831074518315933,1.0522533655166626,3.8039391040802,1.1187208614805166,3.8831074518315933,4.10909574172076,4.0410468753012205,73.92834149846135,1.066567962660509,0.9309899210929871,1.066567962660509,55.500757441801184,54.21775817871094,1.846425193228195,1.3588322903243781,0.261595709191611,0.08534391904183536,10,"[10, 26, 11, 9, 27]",0.504685965211069,3.788775677480801,44.20224932438574,1.076040292546066,3.1781068599916447,1.9930955194968258,13
V1_left_u014,retinotopic,V1,left,28,3.856002254145486,1.394013151459928,3.878113269805908,1.5762918591499329,3.856002254145486,1.394013151459928,4.163533696106502,4.100247071874853,19.875821272441755,0.023058167193084955,0.02012430503964424,0.023058167193084955,59.75521584919521,65.91083526611328,0.5647618934623284,0.7515064161152109,0.00017564972606799107,0.04866429803003942,79,"[79, 95, 94, 143, 127]",0.9999999999999912,1.5842881378989218,4.87581923189167,3.8447048148754877,1.3636267506730233,0.5727993825506801,14
V1_left_u015,retinotopic,V1,left,22,4.0147742141376845,-1.7922204448418184,4.220696210861206,-1.7720980644226074,4.0147742141376845,-1.7922204448418184,4.484027190641924,4.396642595596538,335.94371524658976,0.1474642242220315,0.11694382503628731,0.1474642242220315,64.4337605563077,66.5063362121582,0.8696905133564531,0.9325719882971251,0.004360183645580377,0.05959876966952682,191,"[191, 175, 159, 222, 143]",0.9719426326366268,2.0893181361307778,8.079404231835182,3.776688213579348,-1.744248176308428,0.8461206115738182,15
V1_left_u016,retinotopic,V1,left,30,4.740131751696269,0.6631218085618457,4.494908332824707,0.4211999624967575,4.740131751696269,0.6631218085618457,4.860097400347391,4.786290793132974,7.963722670540453,0.47598992263277373,0.3212065249681473,0.47598992263277373,57.38190930684407,62.962425231933594,1.1655544180168884,1.0796084558843027,0.20357676818874754,0.05029690704004883,127,"[127, 143, 95, 79, 111]",0.9055307225436712,2.447010610985509,11.553756370608472,3.8323301152770712,0.6354376508262296,1.1177522626259195,16
V1_left_u017,retinotopic,V1,left,9,4.058418194452922,-3.352047668562995,3.989030599594116,-3.7838776111602783,4.058418194452922,-3.352047668562995,5.335125499301487,5.263742187207227,320.44502030608464,1.0505632360776265,0.6633943915367126,1.0505632360776265,43.92210155063205,51.877708435058594,1.1589968648912532,1.07656716692051,0.3879165292992618,0.1376629786960635,255,"[255, 239, 254, 238, 223]",0.6506794289052249,3.5523057080962297,34.8936794455961,3.191878473591082,-2.774634741770637,2.6454197989392894,17
V1_left_u018,retinotopic,V1,left,13,0.7136400846334604,-5.275142651337844,0.5384940505027771,-5.318143844604492,0.7136400846334604,-5.275142651337844,5.354854583740234,5.323195671996222,277.7044032402607,0.5152973991173965,0.4773646891117096,0.5152973991173965,57.86233285757211,58.945037841796875,1.4163178963954812,1.1900915495857793,0.042694998622847355,0.09413056686617094,248,"[248, 249, 250, 247, 251]",0.9297797281585198,2.242286820155889,9.41483672692611,0.729721576659219,-3.8464838547319067,0.6443501282656254,18
V1_left_u019,retinotopic,V1,left,16,2.553143821656704,-5.956917226314545,2.4706984758377075,-5.4255595207214355,2.553143821656704,-5.956917226314545,6.4957117438316345,6.4810034882899705,293.20004743211234,1.1095176339149475,1.000229835510254,1.1095176339149475,48.37878704071045,49.77758026123047,1.3497223810653174,1.1617755295517793,0.35502455212538087,0.0809467682433472,252,"[252, 251, 253, 254, 250]",0.7851821479748857,2.9011106450049033,18.1943416065649,2.298508832413983,-3.6759525875074366,1.3458072634697578,19
V1_right_u000,retinotopic,V1,right,26,-0.23662166612652633,-0.017705359818557136,-0.25061800330877304,-0.0011900789104402065,-0.23662166612652633,-0.017705359818557136,0.4046788608225492,0.23728314867853106,184.279217112454,0.007253505271644547,0.006929493974894285,0.007253505271644547,26.66950086446909,24.106839179992676,0.14566712824734906,0.38166363233526596,8.148720818298895e-06,0.07774122454464583,119,"[119, 135, 103, 120, 136]",1.0,1.5300514897570274,4.618414617224219,-0.212003740057078,0.010329369939506304,0.19485689119275296,20
