unit_id,unit_type,parent_roi,hemisphere,num_voxels,mean_x,mean_y,median_x,median_y,prf_center_x,prf_center_y,mean_eccentricity,eccentricity,polar_angle,mean_sigma,median_sigma,gaussian_sigma,mean_r2,median_r2,within_unit_spatial_variance,rms_radius,within_unit_sigma_variance,max_quality_weight_contribution,dominant_patch,top5_patches,top10_cumulative_mass,affinity_entropy,effective_patch_count,affinity_center_of_mass_x,affinity_center_of_mass_y,affinity_spatial_variance,token_index
V1_left_u000,retinotopic,V1,left,221,0.40998202426426483,-0.23426443085151333,0.41680145263671875,-0.0838448628783226,0.40998202426426483,-0.23426443085151333,0.8789183536283166,0.4721917870759801,330.25627880300993,0.14085293707766516,0.09289723634719849,0.14085293707766516,39.193129100411184,40.56609344482422,0.9510851102697788,0.9752359254404951,0.0220965434422371,0.009152528941185303,136,"[136, 120, 152, 121, 137]",0.6994725847102145,3.1157527923173216,22.5503997331556,0.5177132846412209,-0.3614973053484131,1.137812443688323,0
V1_left_u001,retinotopic,V1,left,139,1.8084585958247563,0.42784801311790943,1.7643131017684937,0.4326552748680115,1.8084585958247563,0.42784801311790943,1.9813283759055378,1.8583800513192645,13.310396916774845,0.20133722707186993,0.12384215742349625,0.20133722707186993,62.817093482120434,67.90645599365234,0.7429150098579654,0.8619251764845748,0.028799771868442913,0.009595254346101197,123,"[123, 122, 106, 91, 139]",0.6946362053383346,3.0754205365138145,21.6589883920452,1.8814947551527639,0.4209020714778252,0.8283627153351727,1
V1_left_u002,retinotopic,V1,left,78,1.0373394605720312,3.206556708384783,0.917620837688446,2.9971396923065186,1.0373394605720312,3.206556708384783,3.4241102857467456,3.3701749332263637,72.07330867618832,0.3730277464880298,0.2219209298491478,0.3730277464880298,56.9093620960529,62.41972732543945,1.437054053043318,1.198771893665896,0.21055555859122554,0.019072875126967623,11,"[11, 40, 73, 41, 10]",0.6507047570271042,3.267360135616863,26.241972575375016,1.004242700120395,3.041042613685012,1.3669367817466354,2
V1_left_u003,retinotopic,V1,left,104,3.9293448741619406,0.9940581625873725,3.8417036533355713,0.887037992477417,3.9293448741619406,0.9940581625873725,4.209592353839141,4.053134931224138,14.196999513678241,0.2899785870551848,0.1507043093442917,0.2899785870551848,60.089676742370315,66.80343627929688,1.7811388412481763,1.3345931369702815,0.15796861759170078,0.013860270701681146,79,"[79, 143, 95, 127, 142]",0.7709133981463574,2.9489828626885024,19.086530229680044,3.6115922669004625,0.8398182327118155,1.5457890514777677,3
V1_left_u004,retinotopic,V1,left,74,3.5873749256134033,-2.207556180051855,3.727057099342346,-1.8192127346992493,3.5873749256134033,-2.207556180051855,4.314821333498569,4.212192201811892,328.3931830827458,0.3253279921686831,0.1291636899113655,0.3253279921686831,50.30888200772775,53.393545150756836,1.830645537296772,1.353013502259594,0.2534674267083624,0.022507943588528923,191,"[191, 175, 159, 188, 157]",0.6961811717434455,3.081555977793397,21.792284340085633,3.317472437754643,-1.9320394080134955,1.4325424194706962,4
V1_left_u005,retinotopic,V1,left,51,1.5331356009001285,-4.679954561532712,1.6647717952728271,-4.933745861053467,1.5331356009001285,-4.679954561532712,5.021104882745182,4.9246806463727415,288.1386022173714,0.6339124515835269,0.4773646891117096,0.6339124515835269,47.1652941049314,52.21908950805664,3.2815352293542346,1.811500822344344,0.27672120334160316,0.029435894836332566,251,"[251, 252, 248, 249, 250]",0.6600631714867323,3.2855669028962775,26.72413000811457,1.5172658919522397,-3.500064531153768,1.5647677519659258,5
V1_left_u006,retinotopic,V1,left,5,-4.419604301452637,4.4987099170684814,-5.283690929412842,5.48366641998291,-4.419604301452637,4.4987099170684814,6.48031587600708,6.306448532997709,134.49179868088368,0.3607333406805992,0.25398874282836914,0.3607333406805992,2.353544235229492,1.537632942199707,4.567051101929588,2.137066003175753,0.05903380195783704,0.44626945503612425,48,"[48, 0, 3, 64, 34]",0.9979523948945825,1.7497181697388655,5.752981083348502,-3.6185855857983884,3.0867427157457468,1.0132860468082407,6
V1_right_u000,retinotopic,V1,right,216,-0.5144572227419741,0.4619091716717354,-0.3977496176958084,0.22951461374759674,-0.5144572227419741,0.4619091716717354,0.8740743803015599,0.6913944727186166,138.08068733558832,0.13202733049897855,0.10922662913799286,0.13202733049897855,31.97976310716735,29.889613151550293,0.7722344547901437,0.8787687151862791,0.03006827067368471,0.011053027596515701,103,"[103, 119, 118, 135, 87]",0.6992342520032038,3.063669242768343,21.40595689277245,-0.6328881470991858,0.6558158354658852,0.969806338776311,7
V1_right_u001,retinotopic,V1,right,88,-0.28668366621701336,-1.4804572490128605,-0.30986498296260834,-1.3939480781555176,-0.28668366621701336,-1.4804572490128605,1.649503048848022,1.5079592801632127,259.0405823386184,0.3960381454512985,0.2451624944806099,0.3960381454512985,37.03571397337046,40.72854995727539,1.0814882151169947,1.0399462558791173,0.18966248602643193,0.019777436087532078,151,"[151, 152, 182, 168, 184]",0.6216876540722958,3.3545235806772125,28.631960121764354,-0.3442711746857342,-1.475165195396446,1.2661589527195525,8
V1_right_u002,retinotopic,V1,right,130,-2.1265456520594084,-0.8365257321312399,-2.015798330307007,-0.79164257645607,-2.1265456520594084,-0.8365257321312399,2.3795226647303656,2.285163388208922,201.47333860807376,0.2955937044551739,0.2377162128686905,0.2955937044551739,58.2865431858943,60.775108337402344,0.7204270947207183,0.8487797680910628,0.07202139345554974,0.010201104545635888,148,"[148, 132, 147, 163, 164]",0.6515344132012745,3.205764388026498,24.674353590261184,-2.1563829239648773,-0.8373094968501691,0.969940161834254,9
V1_right_u003,retinotopic,V1,right,59,-2.9330821663646374,2.939728118605533,-2.8942883014678955,2.9381189346313477,-2.9330821663646374,2.939728118605533,4.324511790679673,4.152706636155063,134.935161390676,0.31475077047786215,0.21581555902957916,0.31475077047786215,45.597534567622816,49.96870803833008,2.8355157294126268,1.6838989665097568,0.42902695747643205,0.028130506442934466,64,"[64, 4, 18, 83, 34]",0.6579942508526263,3.206494139762833,24.692366314245554,-2.8015274046969423,2.629381283115976,1.7843320297015373,10
V1_right_u004,retinotopic,V1,right,85,-3.9160074879141415,-2.0375337879940805,-3.877054214477539,-1.7945011854171753,-3.9160074879141415,-2.0375337879940805,4.630280146879309,4.41436955664307,207.48836419292252,0.3096592899850186,0.23791950941085815,0.3096592899850186,46.156830577289355,54.951053619384766,2.6770398590312663,1.6361662076425079,0.17016537570891935,0.019948740222974812,176,"[176, 128, 226, 160, 112]",0.7090459982791727,3.115091356149126,22.535489014952592,-3.5795184828742994,-1.728229594803528,2.0699139515819525,11
V1_right_u005,retinotopic,V1,right,48,-0.6087503635790199,-4.675991689165433,-0.39004403352737427,-4.424007415771484,-0.6087503635790199,-4.675991689165433,4.861859172582626,4.715450697685407,262.58258761808895,0.40314465820362483,0.2191256657242775,0.40314465820362483,38.33106627563635,41.12606620788574,3.4401276386553903,1.8547581078554125,0.4407772791039604,0.043617638805519755,247,"[247, 248, 244, 231, 245]",0.8607329114928973,2.6081004484882353,13.573243273399191,-0.5975013698691984,-3.7302116632895626,1.076738104231087,12
V1_right_u006,retinotopic,V1,right,15,4.544622882207235,2.036690187454224,3.9775984287261963,2.954484462738037,4.544622882207235,2.036690187454224,5.4448628425598145,4.980130928113629,24.139720095540547,0.19182050389548141,0.053875938057899475,0.19182050389548141,2.5829684734344482,1.7621338367462158,6.85534879771398,2.6182721015421566,0.03683104232928785,0.3189529761380057,45,"[45, 15, 79, 46, 31]",0.9962990648488614,1.777736000167362,5.916446410507884,3.4679757804578033,2.5764071132398576,2.4034582644048896,13
V2_left_u000,retinotopic,V2,left,222,0.33260833414330204,-0.04983395423337939,0.3191665709018707,0.05152682214975357,0.33260833414330204,-0.04983395423337939,0.653176111043305,0.33632086901665353,351.47888735246676,0.15011199216383533,0.08569744601845741,0.15011199216383533,37.58806046172305,36.99110794067383,0.5835601292011809,0.7639110741448778,0.07619500959429854,0.0096321785774075,120,"[120, 137, 136, 121, 105]",0.8331456831802095,2.720776981721741,15.192121661240146,0.4726690350922319,-0.06505708534482213,0.7284640259272133,14
V2_left_u001,retinotopic,V2,left,137,1.8305302288410437,-0.5912457381232377,1.7185591459274292,-0.37077218294143677,1.8305302288410437,-0.5912457381232377,2.273344693392733,1.9236456122554735,342.09998344553566,0.3151046968996525,0.24051161110401154,0.3151046968996525,64.3087988126017,70.7120361328125,1.8335824394023361,1.3540983861604503,0.09948821911353316,0.00997417306296026,138,"[138, 122, 108, 107, 92]",0.45842920902376305,3.7428765781897697,42.219262666630804,1.8526385666208796,-0.558416100078875,2.256135671985297,15
