unit_id,unit_type,parent_roi,hemisphere,num_voxels,mean_x,mean_y,median_x,median_y,prf_center_x,prf_center_y,mean_eccentricity,eccentricity,polar_angle,mean_sigma,median_sigma,gaussian_sigma,mean_r2,median_r2,within_unit_spatial_variance,rms_radius,within_unit_sigma_variance,max_quality_weight_contribution,dominant_patch,top5_patches,top10_cumulative_mass,affinity_entropy,effective_patch_count,affinity_center_of_mass_x,affinity_center_of_mass_y,affinity_spatial_variance,token_index
V1_left_u000,retinotopic,V1,left,112,0.22335542269034445,-0.1440804150526154,0.2799224257469177,-0.03462149016559124,0.22335542269034445,-0.1440804150526154,0.5132737983117944,0.26579467798832307,327.1750551788977,0.1022067038928591,0.06805382296442986,0.1022067038928591,34.94941184350422,33.90399932861328,0.2742377721550584,0.5236771640572638,0.01301784727249369,0.017311778114192936,136,"[136, 120, 152, 119, 121]",0.9434209052279988,2.1537587536432534,8.617187485431508,0.24030698898668088,-0.20411043822937827,0.3612225057207149,0
V1_left_u001,retinotopic,V1,left,34,1.0316369288107927,-0.36933290073648095,1.0154672861099243,-0.282368041574955,1.0316369288107927,-0.36933290073648095,1.1379448140368742,1.0957561519118146,340.30229390165084,0.16423547517179565,0.1211206503212452,0.16423547517179565,48.86061090581558,51.4007625579834,0.1446342969879864,0.38030816055928435,0.031803164882389726,0.0421606724525178,137,"[137, 138, 153, 154, 121]",0.9691444744709382,1.9550876006731024,7.064537854867045,1.0418728509846495,-0.4243127655152342,0.26716998471266534,1
V1_left_u002,retinotopic,V1,left,44,0.9908251721750606,0.6452256034721028,0.9943405091762543,0.5855066180229187,0.9908251721750606,0.6452256034721028,1.2183001908389004,1.1823918983110793,33.07218513623911,0.12153539511332796,0.11293674632906914,0.12153539511332796,54.13392623988065,54.88907241821289,0.15143165951251228,0.3891422098828554,0.0066810288778717634,0.031042181814369862,105,"[105, 106, 121, 122, 90]",0.9927726476535051,1.774215207469938,5.895652456272297,1.020692798513371,0.650680972317087,0.20609948647723597,2
V1_left_u003,retinotopic,V1,left,58,1.7939265617008866,0.15538942887736806,1.7519543170928955,0.22166626900434494,1.7939265617008866,0.15538942887736806,1.8351254134342587,1.8006438802225162,4.950588067473419,0.2155537275147849,0.12070232257246971,0.2155537275147849,67.26713969789702,70.12677764892578,0.19299579061348138,0.43931286188032487,0.04248729523050611,0.021444354805142788,123,"[123, 122, 139, 124, 140]",0.938333542303037,2.285636651088624,9.831943749567232,1.834650098895769,0.16410725776955717,0.34394832725511715,3
V1_left_u004,retinotopic,V1,left,46,0.5334555095940247,2.1190976034040037,0.5463164746761322,1.9676601886749268,0.5334555095940247,2.1190976034040037,2.211554895276609,2.18521153060037,75.87012038826666,0.28797830718205025,0.23323999345302582,0.28797830718205025,55.10306733587514,56.451576232910156,0.5222234773906943,0.7226503147378366,0.054173887859227964,0.03166740351082078,40,"[40, 73, 88, 41, 72]",0.8143420803505742,2.8618983508338567,17.494706524085057,0.5554989648875479,2.211983027584175,0.7500139480223509,4
V1_left_u005,retinotopic,V1,left,36,0.8133967953423659,-2.0755606293678284,0.8219960927963257,-1.9489634037017822,0.8133967953423659,-2.0755606293678284,2.25986757212215,2.2292524022315208,291.3998439584109,0.35345130782419193,0.24900614470243454,0.35345130782419193,58.533860206604004,59.65691947937012,0.4548115722720419,0.6743971917735437,0.05164898527267294,0.03762128763958026,185,"[185, 201, 186, 169, 184]",0.7517889880326033,3.013486685111211,20.358259160639847,0.791365617401931,-2.0645956399307357,0.7600268336240427,5
V1_left_u006,retinotopic,V1,left,32,1.9346038959920406,1.4383514299988747,1.8196995854377747,1.4527154564857483,1.9346038959920406,1.4383514299988747,2.4450374208390713,2.410715053789516,36.630295902731866,0.16946652295882814,0.12503772601485252,0.16946652295882814,61.30986279249191,63.70515823364258,0.28377784591302546,0.532708030644391,0.015342961492136976,0.042704024630409274,91,"[91, 107, 75, 76, 92]",0.9317932801153099,2.306540285812238,10.039630249157211,1.922692540373919,1.3753322395080219,0.36608185743646116,6
V1_left_u007,retinotopic,V1,left,20,2.1217086791992186,-1.982015037536621,2.180406093597412,-1.9540996551513672,2.1217086791992186,-1.982015037536621,2.9414603233337404,2.9034516232254646,316.9496358065492,0.34586214236915114,0.24010223895311356,0.34586214236915114,51.7786358833313,52.01234245300293,0.3539271073812259,0.5949177316076786,0.06517256315608161,0.0714137582497419,188,"[188, 204, 172, 219, 203]",0.8029992330765064,2.8758487151621934,17.74047434344222,2.186674524896585,-1.967603863716909,0.6755677089403025,7
V1_left_u008,retinotopic,V1,left,49,3.072861759030089,-0.18272637867200076,3.055725574493408,-0.1643030196428299,3.072861759030089,-0.18272637867200076,3.1303689382514177,3.0782898368366935,356.59693890336945,0.30348430890399886,0.2521715462207794,0.30348430890399886,71.64309976538833,75.117431640625,0.4297589289377655,0.6555600116982163,0.10542597107153404,0.024673710871149012,142,"[142, 141, 125, 126, 157]",0.7586864306230285,2.9182275906004644,18.508453813500733,3.063187456971226,-0.16407878175718787,0.7415149822726727,8
V1_left_u009,retinotopic,V1,left,26,1.669673387820904,3.6545055279364953,1.5987102389335632,3.8562816381454468,1.669673387820904,3.6545055279364953,4.028508048791152,4.0178626004028235,65.44524956017924,0.29569745405863684,0.11368166655302048,0.29569745405863684,57.51379948395949,65.43510818481445,0.2571264437352367,0.5070763687406826,0.21669064630199358,0.05384867315479207,11,"[11, 10, 42, 12, 26]",0.904363788398319,2.2020327599134126,9.043377843921807,1.6743680332863027,3.607726338800024,0.6308887448577571,9
